10001,Bleeding^sBlow,1,5,10001,216,4,7000,0,0,0,50,1,-40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10002,Bleeding^sBlow,2,5,10002,216,4,7000,0,0,0,50,1,-37.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10003,Bleeding^sBlow,3,5,10003,216,4,7000,0,0,0,50,1,-38.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10004,Bleeding^sBlow,4,5,10004,216,4,7000,0,0,0,50,1,-41.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10005,Bleeding^sBlow,5,5,10005,216,4,7000,0,0,0,50,1,-42.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10006,Bleeding^sBlow,6,5,10006,216,4,7000,0,0,0,50,1,-44.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10007,Bleeding^sBlow,7,5,10007,216,4,7000,0,0,0,50,1,-46.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10008,Bleeding^sBlow,8,5,10008,216,4,7000,0,0,0,50,1,-47.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10009,Bleeding^sBlow,9,5,10009,216,4,7000,0,0,0,50,1,-49.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10010,Bleeding^sBlow,10,5,10010,216,4,7000,0,0,0,50,1,-51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10011,Bleeding^sBlow,11,5,10011,216,4,8000,0,0,0,50,1,-78.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10012,Bleeding^sBlow,12,5,10012,216,4,8000,0,0,0,50,1,-96.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10013,Bleeding^sBlow,13,5,10013,216,4,8000,0,0,0,50,1,-115.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10014,Bleeding^sBlow,14,5,10014,216,4,8000,0,0,0,50,1,-133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10015,Bleeding^sBlow,15,5,10015,216,4,8000,0,0,0,50,1,-152.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10016,Bleeding^sBlow,16,5,10016,216,4,8000,0,0,0,50,1,-170.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10017,Bleeding^sBlow,17,5,10017,216,4,8000,0,0,0,50,1,-188.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10018,Bleeding^sBlow,18,5,10018,216,4,8000,0,0,0,50,1,-207.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10019,Bleeding^sBlow,19,5,10019,216,4,8000,0,0,0,50,1,-225.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10020,Bleeding^sBlow,20,5,10020,216,4,8000,0,0,0,50,1,-245.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10021,Bleeding^sBlow,21,5,10021,216,4,8000,0,0,0,50,1,-279.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10022,Bleeding^sBlow,22,5,10022,216,4,8000,0,0,0,50,1,-279.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10023,Bleeding^sBlow,23,5,10023,216,4,8000,0,0,0,50,1,-279.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10024,Bleeding^sBlow,24,5,10024,216,4,8000,0,0,0,50,1,-279.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10025,Bleeding^sBlow,25,5,10025,216,4,8000,0,0,0,50,1,-279.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10026,Bleeding^sBlow,26,5,10026,216,4,8000,0,0,0,50,1,-279.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10027,Bleeding^sBlow,27,5,10027,216,4,8000,0,0,0,50,1,-279.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10028,Bleeding^sBlow,28,5,10028,216,4,8000,0,0,0,50,1,-279.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10029,Bleeding^sBlow,29,5,10029,216,4,8000,0,0,0,50,1,-279.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10030,Bleeding^sBlow,30,5,10030,216,4,8000,0,0,0,50,1,-279.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10101,Wind^sBreaking,1,5,10001,216,4,7000,0,0,0,50,1,-66.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10102,Wind^sBreaking,2,5,10002,216,4,7000,0,0,0,50,1,-81.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10103,Wind^sBreaking,3,5,10003,216,4,7000,0,0,0,50,1,-96.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10104,Wind^sBreaking,4,5,10004,216,4,7000,0,0,0,50,1,-112.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10105,Wind^sBreaking,5,5,10005,216,4,7000,0,0,0,50,1,-127.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10106,Wind^sBreaking,6,5,10006,216,4,7000,0,0,0,50,1,-142.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10107,Wind^sBreaking,7,5,10007,216,4,7000,0,0,0,50,1,-157.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10108,Wind^sBreaking,8,5,10008,216,4,7000,0,0,0,50,1,-173.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10109,Wind^sBreaking,9,5,10009,216,4,7000,0,0,0,50,1,-188.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10110,Wind^sBreaking,10,5,10010,216,4,7000,0,0,0,50,1,-203.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10111,Wind^sBreaking,11,5,10011,216,4,8000,0,0,0,50,1,-243.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10112,Wind^sBreaking,12,5,10012,216,4,8000,0,0,0,50,1,-251.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10113,Wind^sBreaking,13,5,10013,216,4,8000,0,0,0,50,1,-260.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10114,Wind^sBreaking,14,5,10014,216,4,8000,0,0,0,50,1,-268.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10115,Wind^sBreaking,15,5,10015,216,4,8000,0,0,0,50,1,-276.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10116,Wind^sBreaking,16,5,10016,216,4,8000,0,0,0,50,1,-276.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10117,Wind^sBreaking,17,5,10017,216,4,8000,0,0,0,50,1,-276.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10118,Wind^sBreaking,18,5,10018,216,4,8000,0,0,0,50,1,-276.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10119,Wind^sBreaking,19,5,10019,216,4,8000,0,0,0,50,1,-276.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10120,Wind^sBreaking,20,5,10020,216,4,8000,0,0,0,50,1,-276.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10121,Wind^sBreaking,21,5,10021,216,4,8000,0,0,0,50,1,-276.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10122,Wind^sBreaking,22,5,10022,216,4,8000,0,0,0,50,1,-276.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10123,Wind^sBreaking,23,5,10023,216,4,8000,0,0,0,50,1,-276.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10124,Wind^sBreaking,24,5,10024,216,4,8000,0,0,0,50,1,-276.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10125,Wind^sBreaking,25,5,10025,216,4,8000,0,0,0,50,1,-276.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10126,Wind^sBreaking,26,5,10026,216,4,8000,0,0,0,50,1,-276.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10127,Wind^sBreaking,27,5,10027,216,4,8000,0,0,0,50,1,-276.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10128,Wind^sBreaking,28,5,10028,216,4,8000,0,0,0,50,1,-276.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10129,Wind^sBreaking,29,5,10029,216,4,8000,0,0,0,50,1,-276.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10130,Wind^sBreaking,30,5,10030,216,4,8000,0,0,0,50,1,-276.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10201,Burning^sRage[PA],1,138,10201,9513,4,0,0,0,0,11,2,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0.0
10202,Burning^sRage[PA],2,138,10202,9513,4,0,0,0,0,11,2,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0.0
10203,Burning^sRage[PA],3,138,10203,9513,4,0,0,0,0,11,2,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0.0
10204,Burning^sRage[PA],4,138,10204,9513,4,0,0,0,0,11,2,29.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0.0
10205,Burning^sRage[PA],5,138,10205,9513,4,0,0,0,0,11,2,38.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0.0
10206,Burning^sRage[PA],6,138,10206,9513,4,0,0,0,0,11,2,49.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0.0
10207,Burning^sRage[PA],7,138,10207,9513,4,0,0,0,0,11,2,62.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0.0
10208,Burning^sRage[PA],8,138,10208,9513,4,0,0,0,0,11,2,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0.0
10209,Burning^sRage[PA],9,138,10209,9513,4,0,0,0,0,11,2,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0.0
10210,Burning^sRage[PA],10,138,10210,9513,4,0,0,0,0,11,2,106.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0.0
10401,Lash,1,1,10401,9514,4,0,0,0,0,33,1,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0.0
10402,Lash,2,1,10402,9514,4,0,0,0,0,33,1,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0.0
10403,Lash,3,1,10403,9514,4,0,0,0,0,33,1,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0.0
10404,Lash,4,1,10404,9514,4,0,0,0,0,33,1,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0.0
10405,Lash,5,1,10405,9514,4,0,0,0,0,33,1,39.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0.0
10406,Lash,6,1,10406,9514,4,0,0,0,0,33,1,48.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0.0
10407,Lash,7,1,10407,9514,4,0,0,0,0,33,1,59.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0.0
10408,Lash,8,1,10408,9514,4,0,0,0,0,33,1,70.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0.0
10409,Lash,9,1,10409,9514,4,0,0,0,0,33,1,83.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0.0
10410,Lash,10,1,10410,9514,4,0,0,0,0,33,1,96.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0.0
